STA,YOF,AGE,IAS,IND,SIZ,FUN,COU,CON,INS,INA,NCO,NAD,SEN,EMP,PRE,REP,SSM,TOP,AVC,PAS,SAS,BIG,EXP,PSC,CAV,DAT,CDA,SDA,SUB,CPB,PLA,MOD,CAP,PAR,CRS,CRF,MLB,PAB,SAB,PRB,BDB,CCA,OWN,AGG,OOV,B2V,TOF,AYE,EAG,BEV,EDU,YED,RED,REP,TIE,PRO,ESB,E1O,E5O,E10,TMS,REC,RES,SKI,TSC,DWF,PST,HYP,TTM,LTR,PPP,BAR,AWA,CHF,LRI,GPR,TPA,SOL,INC,TRE,DIS,NDC,EPY,SUR,TIM,AVT,PSE,PSO,PSG,PSM,PSL,PSD,PSB,PSP,PSS,PSD,PSL,PSC,PSF,PSI,PSR
Success,2006.0,8.0,-385.0,Marketing,Yes,13000000.0,United States,North America,0.0,0.0,2,0,12,120.0,No,1.0,Low,No,Small,Yes,Yes,No,No,Product,Yes,Private,Yes,Both,No,Cloud,Global,Non-Linear,No,Few,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Online,B2B,Low,High,Yes,High,Masters,21.0,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,High,2.0,None,24.5,High,Medium,Yes,No,Low,Yes,Yes,Yes,Yes,No,No,211794.0,Yes,Yes,No,3.0,Medium,2.0,15.0,Yes,20.0,5.777777778,8.823529412000001,0.0,2.9411764710000003,8.823529412000001,2.9411764710000003,5.882352941000001,8.823529412000001,0.0,11.76470588,0.0,0.0,0.0,0.0,0.0,1.0
Success,2012.0,2.0,96.0,Analytics,No,,Argentina,South America,0.0,1.0,3,3,4,16.0,No,0.0,Low,No,Medium,Yes,Yes,No,Yes,Product,Yes,Public,Yes,Both,Yes,Platform,Global,Non-Linear,No,Many,No,No,No,Yes,No,No,Yes,Yes,No,No,Online,B2B,None,Medium,Yes,Medium,,,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,7.5,High,Medium,Yes,No,Low,No,No,Yes,No,No,No,1603864.0,Yes,Yes,No,4.0,High,0.0,16.0,Not Applicable,1.0,1.0,25.0,0.0,37.5,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Success,2010.0,4.0,81.0,Marketing,No,2000000.0,United States,North America,0.0,2.0,1,0,8,23.0,No,0.0,Low,No,Small,Yes,Yes,No,No,Product,Yes,Public,Yes,Unstructured,No,Platform,Local,Non-Linear,No,Few,No,No,Yes,No,No,No,No,No,Yes,No,Online,B2B,None,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_2,448.0,High,0.0,0.0,0.0,Low,0.0,None,21.0,High,Medium,Yes,No,Low,Yes,No,Yes,No,No,No,731564.0,Yes,No,No,3.0,Medium,4.0,7.6,Not Applicable,1.0,7.45,11.11111111,5.555555556,16.66666667,5.555555556,22.22222222,11.11111111,11.11111111,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,2.0
Success,2012.0,2.0,627.0,Marketing,No,,United States,North America,0.0,1.0,1,0,1,10.0,No,0.0,Low,No,Small,No,No,No,No,Product,Yes,Private,No,Structured,Yes,Cloud,Local,Non-Linear,No,Few,No,No,No,No,No,No,Yes,Yes,No,No,Online,B2B,Low,Medium,Yes,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Low,6.0,None,23.0,Medium,Medium,Yes,No,Low,No,Yes,Yes,No,No,No,193129.0,No,Yes,No,3.0,Medium,0.0,10.0,Not Applicable,8.0,8.0,0.0,0.0,0.0,76.47058824,0.0,17.64705882,0.0,0.0,5.882352941000001,0.0,0.0,0.0,0.0,0.0,4.0
Failed,2004.0,10.0,0.0,Enterprise Software,Yes,62500000.0,United States,North America,0.0,0.0,3,1,5,100.0,Yes,0.0,Low,No,Medium,Yes,Yes,No,No,Both,No,Private,Yes,Both,No,Platform,Local,Non-Linear,No,Few,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,High,Yes,Medium,Bachelors,18.0,No,Yes,Tier_1,500.0,High,0.0,0.0,0.0,Low,3.0,None,100.0,Low,Low,No,No,Low,No,Yes,Yes,No,Yes,Yes,,No,Yes,No,3.0,Medium,0.0,11.11,No,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Failed,2000.0,14.0,0.0,Network / Hosting / Infrastructure,No,15000000.0,United States,North America,0.0,0.0,0,0,8,50.0,Yes,0.0,Nothing,No,Large,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,High,Yes,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,High,0.0,1.0,0.0,High,0.0,None,25.0,Medium,Low,No,Yes,Low,No,No,No,No,No,No,,No,Yes,No,2.0,Medium,0.0,3.8,No,60.0,7.4,0.0,0.0,22.22222222,11.11111111,11.11111111,0.0,0.0,0.0,0.0,44.44444444,0.0,0.0,11.11111111,0.0,5.0
Failed,2004.0,10.0,-445.0,Media,Yes,5000000.0,United States,North America,0.0,0.0,1,0,6,10.0,Yes,0.0,High,Yes,Medium,Yes,Yes,No,No,Product,Yes,Public,No,Unstructured,No,Platform,Global,Non-Linear,No,Few,Yes,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_2,500.0,High,1.0,0.0,0.0,Low,1.0,None,200.0,Low,Low,No,No,Low,No,No,Yes,No,No,Yes,483.0,No,No,No,3.0,Medium,28.0,1.1,Yes,12.0,17.58333333,12.5,3.125,12.5,9.375,18.75,3.125,21.875,6.25,0.0,9.375,0.0,0.0,0.0,3.125,1.0
Failed,2005.0,9.0,-91.0,Social Media,No,25000000.0,United States,North America,0.0,0.0,3,0,5,30.0,Yes,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,Public,Yes,Both,No,Platform,Global,Non-Linear,Yes,None,No,No,Yes,No,No,No,Yes,No,No,Yes,Online,B2C,High,High,,Low,PhD,25.0,Yes,Yes,Tier_1,16.0,Low,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,545749.0,No,Yes,No,2.0,Low,4.0,3.75,No,24.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2009.0,5.0,-69.0,E-Commerce,No,5000000.0,United States,North America,0.0,0.0,0,0,5,80.0,Yes,1.0,Medium,No,Small,Yes,Yes,No,Yes,Service,No,Public,No,No,No,Platform,Local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Medium,High,No,Medium,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,8.0,Low,Medium,Yes,No,Low,No,Yes,Yes,No,No,No,8990243.0,No,Yes,No,3.0,Medium,9.0,20.0,Not Applicable,10.0,2.7611111110000004,13.33333333,0.0,13.33333333,0.0,0.0,0.0,46.66666667,6.666666667,6.666666667,6.666666667,0.0,0.0,0.0,6.666666667,3.0
Failed,2005.0,9.0,-46.0,Retail,No,,United States,North America,0.0,1.0,1,0,5,50.0,Yes,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,Platform,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,8714861.0,No,Yes,No,2.0,Low,0.0,6.25,Yes,24.0,5.05,11.76470588,0.0,5.882352941000001,23.52941176,0.0,0.0,17.64705882,11.76470588,5.882352941000001,23.52941176,0.0,0.0,0.0,0.0,3.0
Failed,2008.0,6.0,14.0,Mobile,No,,United Kingdom,Europe,0.0,0.0,0,0,5,40.0,,0.0,Low,No,Small,Yes,Yes,No,Yes,Product,,No,No,No,No,Platform,Global,,,None,No,No,No,No,No,No,No,No,No,No,Offline,B2C,Medium,High,No,Medium,Masters,21.0,Yes,Yes,None,500.0,Low,0.0,0.0,0.0,Medium,3.0,None,25.0,Low,Medium,Yes,No,Medium,No,Yes,Yes,No,No,No,1989996.0,No,No,,3.0,Medium,0.0,8.0,Yes,,1.0,6.666666667,0.0,26.66666667,6.666666667,0.0,0.0,20.0,6.666666667,0.0,33.33333333,0.0,0.0,0.0,0.0,7.0
Failed,2012.0,2.0,16.0,E-Commerce,No,,United States,North America,0.0,0.0,1,0,1,10.0,,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Low,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,3274502.0,No,Yes,,2.0,Low,0.0,10.0,Not Applicable,,1.0,11.11111111,11.11111111,5.555555556,5.555555556,0.0,5.555555556,27.77777778,5.555555556,22.22222222,5.555555556,0.0,0.0,0.0,0.0,3.0
Failed,2011.0,3.0,107.0,Mobile,No,1000000.0,United States,North America,5.0,5.0,3,0,3,6.0,Yes,5.0,Low,Yes,Small,No,No,No,No,Service,No,No,No,No,No,Platform,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Medium,Bachelors,18.0,No,Yes,Tier_1,157.0,High,0.0,1.0,0.0,None,0.0,None,12.0,Low,Low,Yes,No,Medium,Yes,No,Yes,No,No,No,718025.0,No,No,Yes,3.0,Medium,0.0,3.0,Not Applicable,3.0,2.711111111,1.960784314,0.0,46.0130719,0.0,0.0,4.444444444,1.960784314,8.104575163,0.0,4.183006536000001,0.0,0.0,0.0,0.0,2.0
Failed,2010.0,4.0,-77.0,Education,No,800000.0,United States,North America,9.0,0.0,3,0,5,10.0,Yes,0.0,Low,No,Medium,No,No,No,No,Product,No,Public,No,Unstructured,No,Cloud,Local,Non-Linear,Yes,None,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Online,B2C,Medium,Medium,No,Low,Bachelors,18.0,No,No,Tier_1,500.0,Low,0.0,0.0,0.0,None,0.0,None,4.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,3638146.0,No,Yes,No,2.0,Low,1.0,3.3,Not Applicable,14.0,7.1,9.206349206,0.0,20.0,0.0,2.3809523809999997,2.3809523809999997,4.7619047619999995,4.444444444,4.7619047619999995,6.825396825,0.0,2.3809523809999997,4.7619047619999995,4.7619047619999995,3.0
Failed,2008.0,6.0,-535.0,Social Networking,No,2300000.0,United States,North America,0.0,2.0,0,0,1,10.0,,0.0,Low,No,Small,No,No,No,No,Product,No,Public,Yes,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2C,Medium,High,Yes,Medium,,,,Yes,None,499.0,None,0.0,0.0,0.0,Low,0.0,None,9.0,Low,Low,No,No,Medium,No,No,No,No,No,No,245307.0,No,No,No,2.0,Low,1.0,2.0,Yes,12.0,26.25,12.5,0.0,25.0,12.5,0.0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0
Failed,2007.0,7.0,-8.0,Entertainment,No,1500000.0,Italy,Europe,0.0,0.0,0,0,3,10.0,,1.0,Nothing,No,Medium,No,No,No,Yes,Service,No,Public,No,Unstructured,No,Platform,,,,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Low,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,No,No,Low,No,No,No,No,No,No,14598301.0,Yes,Yes,No,2.0,Low,6.0,1.6,No,24.0,11.88333333,7.692307692000001,0.0,38.46153846,0.0,0.0,15.38461538,7.692307692000001,7.692307692000001,0.0,23.07692308,0.0,0.0,0.0,0.0,5.0
Failed,2006.0,8.0,,Social Media,No,,,,0.0,1.0,1,0,1,3.0,No,0.0,Low,No,Medium,Yes,Yes,No,No,Service,No,Private,No,Both,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,No,Medium,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,Low,130.0,Few,140.0,Low,Low,No,No,Medium,No,Yes,No,No,No,No,,No,No,No,2.0,Low,4.0,0.4,No,1.0,1.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Success,2009.0,5.0,,Marketing,No,,,,0.0,0.0,2,0,6,20.0,Yes,1.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,No,Yes,Platform,Local,Non-Linear,No,None,Yes,No,No,No,No,No,Yes,No,No,No,Online,B2C,High,Medium,No,Medium,Bachelors,18.0,No,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,18.0,Low,Low,No,No,Low,No,No,No,No,No,No,,No,Yes,No,2.0,Low,3.0,5.0,Not Applicable,2.0,4.011111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Failed,2006.0,8.0,8.0,Market Research,No,1000000.0,United States,North America,0.0,0.0,1,0,1,3.0,Yes,0.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,Both,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,1.0,1.0,Medium,75.0,Few,29.0,Low,Low,No,Yes,Medium,No,Yes,No,Yes,No,No,7974958.0,No,No,No,3.0,Medium,0.0,0.4,No,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Failed,2007.0,7.0,-9.0,Media,Yes,10000000.0,United States,North America,0.0,0.0,3,2,6,40.0,No,0.0,Nothing,No,Small,Yes,Yes,No,No,Service,No,Private,No,Both,Yes,Platform,Local,Non-Linear,No,None,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Online,B2C,Low,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,Yes,No,Low,No,Yes,No,No,No,No,16821322.0,No,Yes,No,2.0,Low,1.0,6.6,No,8.0,8.0,11.11111111,0.0,0.0,44.44444444,5.555555556,0.0,22.22222222,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,6.0
Success,2005.0,9.0,50.0,Advertising,Yes,10000000.0,United States,North America,0.0,0.0,3,2,4,32.0,Yes,1.0,Medium,No,Small,Yes,Yes,No,No,Service,No,Public,Yes,Unstructured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,Yes,Yes,No,No,Online,B2C,High,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Medium,0.0,None,12.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,7445.0,No,No,No,2.0,Low,2.0,4.0,Yes,40.0,1.6333333330000002,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Failed,,,,Social Media,Yes,,,,0.0,0.0,2,0,2,50.0,No,1.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,No,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,0.0,Medium,Medium,Yes,No,Low,No,Yes,No,No,No,No,,No,Yes,No,3.0,Medium,8.0,8.33,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2010.0,4.0,,Marketing,No,,,,1.0,0.0,2,0,2,3.0,No,0.0,Nothing,Yes,Small,Yes,Yes,No,No,Service,No,Private,No,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,Medium,No,Low,Bachelors,18.0,Yes,No,Tier_2,330.0,Medium,0.0,0.0,0.0,Low,76.0,Few,45.0,Medium,Low,Yes,Yes,Medium,Yes,Yes,Yes,Yes,No,No,,No,No,No,3.0,High,0.0,1.0,Not Applicable,1.0,1.0,2.9411764710000003,2.9411764710000003,69.32773109,11.76470588,0.0,0.0,3.571428571,5.882352941000001,0.0,3.571428571,0.0,0.0,0.0,0.0,2.0
Success,2012.0,2.0,205.0,Marketing,Yes,8000000.0,United States,North America,0.0,0.0,2,0,3,51.0,Yes,0.0,Medium,No,Large,Yes,Yes,No,No,Service,Yes,Private,Yes,Structured,Yes,Cloud,Global,Non-Linear,No,None,No,No,No,No,No,No,No,Yes,No,No,Both,B2B,High,High,No,Low,Masters,21.0,Yes,Yes,Tier_1,480.0,Medium,1.0,1.0,1.0,High,72.0,Few,16.0,Medium,Medium,Yes,No,Medium,Yes,Yes,Yes,No,No,No,2205289.0,No,No,Yes,4.0,High,0.0,51.0,Not Applicable,20.0,20.0,3.125,0.0,12.5,6.25,0.0,6.25,12.5,3.125,3.125,0.0,0.0,3.125,0.0,0.0,0.0
Success,2007.0,7.0,120.0,Strategy,Yes,43000000.0,United States,North America,0.0,1.0,3,6,11,322.0,Yes,4.0,High,No,Medium,Yes,Yes,Yes,Yes,Product,No,Public,Yes,Structured,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Both,B2B,High,High,No,Low,Bachelors,18.0,No,No,None,500.0,Medium,0.0,0.0,0.0,Low,73.0,Few,50.0,High,High,Yes,Yes,Low,No,No,Yes,No,No,No,29182.0,Yes,No,No,4.0,High,12.0,53.6,Yes,2.0,5.695238095,7.407407407000001,0.0,35.18518519,3.7037037039999996,0.0,1.8518518519999998,7.407407407000001,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,5.0
Success,2007.0,7.0,-69.0,Analytics,Yes,20000000.0,United States,North America,0.0,7.0,2,0,6,46.0,Yes,6.0,High,No,Medium,Yes,Yes,No,No,Product,Yes,Private,No,Structured,No,Both,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,Yes,No,No,Online,B2B,High,High,No,Medium,Masters,21.0,Yes,No,None,500.0,Low,1.0,1.0,1.0,Low,81.0,Many,40.0,Low,High,Yes,No,Medium,No,Yes,No,Yes,No,No,,No,No,No,3.0,Medium,0.0,7.6,Yes,12.0,8.877777777999999,0.0,0.0,88.88888889,0.0,0.0,8.333333332999999,2.777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Success,2013.0,1.0,,Marketing,Yes,,,,0.0,0.0,2,0,3,12.0,Yes,0.0,Medium,No,Small,No,No,No,No,Service,Yes,Both,Yes,Both,Yes,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Both,B2B,High,High,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,86.0,Many,18.0,Low,Low,No,No,Low,Yes,No,No,No,No,No,1615432.0,Yes,No,No,3.0,Medium,0.0,12.0,Not Applicable,12.0,12.0,0.0,0.0,50.0,5.555555556,0.0,38.88888889,0.0,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0
Failed,2007.0,7.0,17.0,Marketing,No,4300000.0,United States,North America,0.0,0.0,2,1,2,5.0,No,0.0,Low,Yes,Small,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,Yes,Yes,Online,B2B,Low,Medium,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,72.0,Few,25.0,Medium,Low,No,No,Medium,No,No,No,No,Yes,Yes,,No,No,No,2.0,Low,1.0,0.8,No,14.0,14.0,13.33333333,6.666666667,20.0,0.0,6.666666667,13.33333333,26.66666667,6.666666667,6.666666667,0.0,0.0,0.0,0.0,0.0,3.0
Failed,2007.0,7.0,,Social Media,No,,,,0.0,1.0,2,0,3,4.0,No,0.0,Low,No,Medium,Yes,Yes,No,No,Service,No,Public,No,Both,Yes,Platform,Global,Linear,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2C,Low,Medium,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,200.0,Medium,1.0,1.0,1.0,Medium,63.0,Many,10.0,Low,Medium,No,Yes,Medium,Yes,Yes,Yes,Yes,No,No,,No,No,,4.0,High,1.0,0.6,Yes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Success,2007.0,7.0,1535.0,Analytics,Yes,5000000.0,United States,North America,0.0,0.0,1,6,5,33.0,No,0.0,High,No,Medium,Yes,Yes,No,Yes,Service,Yes,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,Medium,Yes,Medium,PhD,25.0,Yes,Yes,None,500.0,High,0.0,0.0,0.0,High,61.0,Many,41.0,High,Medium,Yes,No,Low,Yes,Yes,Yes,Yes,No,No,104224.0,Yes,Yes,Yes,4.0,High,0.0,5.5,Yes,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Success,2013.0,1.0,120.0,Analytics,No,3700000.0,United States,North America,0.0,7.0,4,1,4,8.0,Yes,4.0,Nothing,No,Small,Yes,No,No,No,Service,No,Private,No,Structured,No,Platform,Local,Non-Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2B,Low,Medium,No,Low,Masters,21.0,Yes,No,Both,300.0,Low,1.0,1.0,1.0,Medium,91.0,Few,10.0,Low,Low,Yes,No,Low,No,No,No,Yes,No,No,1125918.0,Yes,No,Yes,4.0,Medium,0.0,8.0,Not Applicable,1.0,6.3666666670000005,5.555555556,2.777777778,54.86111111,6.25,5.555555556,15.27777778,5.555555556,1.388888889,0.0,0.0,0.0,2.777777778,0.0,0.0,6.0
Success,2007.0,7.0,355.0,Analytics,Yes,7800000.0,United States,North America,0.0,0.0,2,3,3,105.0,Yes,3.0,High,No,Large,Yes,No,Yes,Yes,Product,Yes,Private,No,Both,Yes,Both,Global,Linear,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Online,B2C,Medium,High,No,Medium,Bachelors,18.0,Yes,Yes,None,500.0,High,0.0,0.0,0.0,Low,279.0,Few,6.0,High,High,No,No,Medium,No,Yes,No,Yes,No,No,95565.0,Yes,Yes,Yes,3.0,Medium,0.0,17.5,Yes,12.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Success,2009.0,5.0,,CRM,No,,,,4.0,0.0,2,0,2,5.0,No,0.0,Medium,No,Small,Yes,Yes,No,No,Service,Yes,Private,Yes,Both,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,Medium,No,Low,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,Low,106.0,Few,17.0,Low,Low,No,Yes,Medium,No,Yes,Yes,Yes,No,Yes,6536311.0,Yes,No,Yes,3.0,Medium,0.0,1.25,Not Applicable,30.0,7.6166666670000005,11.11111111,0.0,22.22222222,11.11111111,0.0,0.0,22.22222222,22.22222222,11.11111111,0.0,0.0,0.0,0.0,0.0,4.0
Success,2013.0,1.0,294.0,E-Commerce,No,1000000.0,United States,North America,1.0,1.0,3,0,4,6.0,No,0.0,High,No,Small,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Local,Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Medium,Masters,21.0,Yes,Yes,None,500.0,Low,0.0,0.0,0.0,Low,112.0,Many,45.0,Low,Low,Yes,Yes,Low,No,Yes,Yes,Yes,No,No,810092.0,No,No,No,3.0,Medium,0.0,6.0,Not Applicable,1.0,1.677777778,1.8518518519999998,0.0,63.63636364,5.555555556,3.7037037039999996,0.0,12.96296296,4.882154882,3.7037037039999996,1.8518518519999998,0.0,1.8518518519999998,0.0,0.0,4.0
Success,2011.0,3.0,221.0,Gaming,Yes,6000000.0,United States,North America,9.0,0.0,2,0,6,32.0,No,3.0,High,No,Large,No,No,No,No,Service,No,Private,Yes,Structured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,High,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Low,0.0,0.0,0.0,High,152.0,Few,27.0,Medium,Medium,Yes,Yes,Medium,Yes,No,No,Yes,No,No,797253.0,No,No,Yes,3.0,High,4.0,16.0,Not Applicable,6.0,8.0,15.25735294,5.882352941000001,3.125,3.125,6.25,3.125,9.191176471,3.125,11.94852941,32.90441176,0.0,0.0,0.0,6.066176471,4.0
Success,2012.0,2.0,334.0,Analytics,Yes,18000000.0,United States,North America,0.0,0.0,2,4,7,42.0,Yes,1.0,Low,Yes,Medium,No,No,No,No,Service,Yes,Private,No,Structured,No,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Both,B2B,Low,High,Yes,High,PhD,25.0,Yes,Yes,None,400.0,High,1.0,1.0,1.0,Medium,86.0,Many,40.0,Medium,Medium,Yes,No,Medium,No,No,No,Yes,No,No,583200.0,No,No,No,3.0,Low,0.0,42.0,Not Applicable,1.0,3.6,2.777777778,2.777777778,11.11111111,2.777777778,0.0,61.11111111,13.88888889,2.777777778,2.777777778,0.0,0.0,0.0,0.0,0.0,1.0
Success,2007.0,7.0,84.0,Advertising,Yes,1500000.0,United States,North America,0.0,0.0,1,4,5,290.0,No,0.0,Medium,No,Small,Yes,Yes,No,Yes,Service,Yes,Private,No,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,Low,55.0,Few,20.0,Medium,Medium,Yes,No,Low,No,No,No,Yes,No,No,,No,No,No,2.0,Medium,3.0,48.33,Yes,36.0,36.0,5.555555556,5.555555556,0.0,66.66666667,0.0,0.0,16.66666667,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,8.0
Success,2009.0,5.0,237.0,Enterprise Software,Yes,4499999.0,United States,North America,2.0,3.0,1,5,7,40.0,Yes,3.0,Medium,No,Small,No,No,No,No,Service,Yes,Private,No,Structured,No,Platform,Global,Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Offline,B2B,Low,High,No,Medium,Bachelors,18.0,No,Yes,None,489.0,Medium,0.0,0.0,0.0,Medium,31.0,Few,21.0,Medium,Medium,No,No,Low,Yes,Yes,No,No,No,No,2155880.0,No,No,Yes,3.0,Medium,0.0,10.0,Not Applicable,20.0,10.725,13.88888889,0.0,41.66666667,5.555555556,5.555555556,13.88888889,11.11111111,2.777777778,2.777777778,0.0,0.0,0.0,2.777777778,0.0,2.0
